종목코드,종목명,종가,대비,등락률,상장시가총액
247540,에코프로비엠,213500,-2000,-0.93,20880587.0
196170,알테오젠,283500,30500,12.06,15067608.0
86520,에코프로,103100,-600,-0.58,13726563.0
28300,HLB,58500,-700,-1.18,7654454.0
348370,엔켐,286000,8000,2.88,5536357.0
58470,리노공업,260000,-14500,-5.28,3963016.0
68760,셀트리온제약,93500,400,0.43,3889287.0
403870,HPSP,40000,-200,-0.5,3317366.0
277810,레인보우로보틱스,164900,4300,2.68,3199037.0
214150,클래시스,48050,650,1.37,3075177.0
145020,휴젤,242000,29000,13.62,2907362.0
250,삼천당제약,123500,2000,1.65,2896998.0
263750,펄어비스,39550,-100,-0.25,2541003.0
141080,리가켐바이오,66800,-200,-0.3,2442699.0
357780,솔브레인,313000,-2000,-0.63,2434691.0
78600,대주전자재료,155800,32700,26.56,2411876.0
39030,이오테크닉스,193100,-5100,-2.57,2378905.0
5290,동진쎄미켐,42300,-900,-2.08,2174833.0
35900,JYP Ent.,59200,1500,2.6,2103524.0
237690,에스티팜,104800,300,0.29,2024528.0
41510,에스엠,83200,-2400,-2.8,1962648.0
36830,솔브레인홀딩스,88800,-700,-0.78,1861608.0
35760,CJ ENM,84100,-1500,-1.75,1844242.0
137400,피엔티,78900,2200,2.87,1794281.0
121600,나노신소재,141500,21200,17.62,1725745.0
240810,원익IPS,35100,-1700,-4.62,1722845.0
178320,서진시스템,30300,300,1.0,1687783.0
293490,카카오게임즈,20150,0,0.0,1665309.0
36930,주성엔지니어링,33850,-350,-1.02,1633236.0
31980,피에스케이홀딩스,74500,-300,-0.4,1606398.0
95340,ISC,70300,-2000,-2.77,1490153.0
328130,루닛,51500,0,0.0,1484777.0
281740,레이크머티리얼즈,22500,1150,5.39,1478937.0
64760,티씨케이,124700,-1500,-1.19,1455873.0
112040,위메이드,40750,-1300,-3.09,1383401.0
214450,파마리서치,127500,-4000,-3.04,1327660.0
39200,오스코텍,34450,-1550,-4.31,1308892.0
214370,케어젠,24200,1600,7.08,1299903.0
34230,파라다이스,14030,-20,-0.14,1287556.0
67160,SOOP,110200,-300,-0.27,1266723.0
253450,스튜디오드래곤,42300,250,0.59,1271474.0
140410,메지온,42050,1550,3.83,1251182.0
140860,파크시스템스,175700,-4900,-2.71,1225658.0
67310,하나마이크론,22650,0,0.0,1181639.0
393890,더블유씨피,34450,750,2.23,1160845.0
84370,유진테크,50000,-1000,-1.96,1145802.0
204270,제이앤티씨,19500,-650,-3.23,1128045.0
298380,에이비엘바이오,23150,-600,-2.53,1108712.0
383310,에코프로에이치엔,71100,-1100,-1.52,1088181.0
96530,씨젠,20350,-150,-0.73,1062799.0
365340,성일하이텍,85000,1900,2.29,1031483.0
166090,하나머티리얼즈,52900,-700,-1.31,1046239.0
56190,에스에프에이,28300,200,0.71,1016218.0
86900,메디톡스,139500,-4200,-2.92,1018140.0
195940,HK이노엔,35900,-350,-0.97,1017043.0
222800,심텍,31900,-550,-1.69,1016147.0
225570,넥슨게임즈,15040,0,0.0,989689.0
74600,원익QnC,37600,-1000,-2.59,988429.0
25900,동화기업,19160,140,0.74,968577.0
287410,제이시스메디칼,12790,30,0.24,980198.0
213420,덕산네오룩스,39450,-3100,-7.29,979590.0
319660,피에스케이,32850,-1000,-2.95,951557.0
67630,HLB생명과학,8860,-200,-2.21,953795.0
9520,포스코엠텍,22550,2200,10.81,939043.0
352480,씨앤씨인터내셔널,93000,-1500,-1.59,931297.0
85660,차바이오텍,16620,-60,-0.36,935946.0
183300,코미코,87900,400,0.46,919494.0
98460,고영,13170,-30,-0.23,904183.0
101490,에스앤에스텍,41500,2050,5.2,890235.0
36540,SFA반도체,5320,-100,-1.85,874929.0
310210,보로노이,48900,1350,2.84,869453.0
222080,씨아이에스,12220,380,3.21,873008.0
36810,에프에스티,40200,600,1.52,874623.0
418550,제이오,25900,1900,7.92,822902.0
86450,동국제약,18500,-170,-0.91,822510.0
119860,커넥트웨이브,17910,0,0.0,811348.0
278280,천보,79100,4100,5.47,791000.0
48410,현대바이오,19220,10,0.05,765352.0
122870,와이지엔터테인먼트,41300,100,0.24,771940.0
64550,바이오니아,29450,150,0.51,760113.0
41190,우리기술투자,8640,-150,-1.71,725760.0
372170,윤성에프앤씨,88900,2700,3.13,709337.0
131970,두산테스나,41450,-300,-0.72,704922.0
3380,하림지주,6130,-10,-0.16,686594.0
7390,네이처셀,10560,-120,-1.12,677500.0
348210,넥스틴,67200,900,1.36,696015.0
215200,메가스터디교육,58100,500,0.87,675463.0
336570,원텍,7590,-90,-1.17,678095.0
58970,엠로,61300,-1000,-1.61,687303.0
272290,이녹스첨단소재,32900,-50,-0.15,664635.0
15750,성우하이텍,8370,-10,-0.12,669600.0
53800,안랩,61900,400,0.65,619858.0
194480,데브시스터즈,52000,-100,-0.19,624696.0
189300,인텔리안테크,57600,100,0.17,618240.0
131290,티에스이,56000,-1400,-2.44,619440.0
376300,디어유,25000,-100,-0.4,593460.0
32500,케이엠더블유,15220,-330,-2.12,606074.0
58610,에스피지,26650,650,2.5,591027.0
