종목코드,종목명,종가,대비,등락률,상장시가총액
348210,넥스틴,66300,600,0.91,686693.0
215200,메가스터디교육,57600,800,1.41,669651.0
272290,이녹스첨단소재,32950,150,0.46,665645.0
131290,티에스이,57400,-600,-1.03,634926.0
32500,케이엠더블유,15550,480,3.19,619215.0
194480,데브시스터즈,52100,-100,-0.19,625897.0
189300,인텔리안테크,57500,100,0.17,617167.0
53800,안랩,61500,-500,-0.81,615852.0
376300,디어유,25100,-50,-0.2,595834.0
30520,한글과컴퓨터,24450,-100,-0.41,591195.0
46890,서울반도체,9700,-110,-1.12,565562.0
99190,아이센스,20700,300,1.47,572092.0
58610,에스피지,26000,-650,-2.44,576611.0
84850,아이티엠반도체,23850,1200,5.3,540988.0
25980,아난티,5860,-60,-1.01,519369.0
358570,지아이이노베이션,11460,280,2.5,506496.0
144510,지씨셀,33000,-1200,-3.51,521411.0
91120,이엠텍,30550,150,0.49,523411.0
6730,서부T&D,7210,120,1.69,486148.0
299030,하나기술,59700,500,0.84,487188.0
78340,컴투스,38900,-1400,-3.47,495499.0
95500,미래나노텍,15510,580,3.88,480965.0
114190,강원에너지,17770,1280,7.76,464206.0
95610,테스,23750,500,2.15,469495.0
32190,다우데이타,11540,30,0.26,441982.0
68240,다원시스,12000,270,2.3,457961.0
91700,파트론,7710,0,0.0,454259.0
360070,탑머티리얼,55400,-300,-0.54,447141.0
215000,골프존,73400,1600,2.23,460615.0
290650,엘앤씨바이오,19810,260,1.33,449388.0
95660,네오위즈,20650,-200,-0.96,454996.0
60280,큐렉소,10310,0,0.0,423638.0
82270,젬백스,11000,-430,-3.76,439936.0
218410,RFHIC,16140,130,0.81,427459.0
200130,콜마비앤에이치,15000,-150,-0.99,441233.0
108860,셀바스AI,16040,30,0.19,431713.0
33640,네패스,17400,-140,-0.8,401230.0
60250,NHN KCP,10040,260,2.66,403213.0
49070,인탑스,23650,-150,-0.63,406780.0
43150,바텍,27300,650,2.44,405521.0
215600,신라젠,3895,-120,-2.99,400667.0
89980,상아프론테크,24750,-150,-0.6,395729.0
294090,이오플로우,11830,-160,-1.33,359829.0
425040,티이엠씨,17550,-30,-0.17,373792.0
323990,박셀바이오,16400,-610,-3.59,377088.0
53610,프로텍,32300,450,1.41,355300.0
267980,매일유업,44100,1750,4.13,345904.0
60720,KH바텍,14340,-90,-0.62,339535.0
118990,모트렉스,13280,-100,-0.75,330167.0
25770,한국정보통신,8590,30,0.35,321646.0
86390,유니테스트,14980,30,0.2,316589.0
35600,KG이니시스,11300,130,1.16,315320.0
41960,코미팜,4120,115,2.87,290890.0
95700,제넥신,7010,-300,-4.1,290989.0
80160,모두투어,15510,80,0.52,293139.0
61970,LB세미콘,6710,-130,-1.9,293795.0
101670,하이드로리튬,5230,-280,-5.08,263224.0
42600,새로닉스,19920,90,0.45,247478.0
298540,더네이쳐홀딩스,14190,-510,-3.47,209318.0
230240,에치에프알,14230,-140,-0.97,191949.0
73570,리튬포어스,4650,-210,-4.32,167265.0
33290,코웰패션,2795,-65,-2.27,156957.0
