종목코드,종목명,종가,대비,등락률,상장시가총액
68240,다원시스,11600,0,0.0,442696.0
360070,탑머티리얼,54700,-2500,-4.37,441492.0
95660,네오위즈,20400,-150,-0.73,449488.0
358570,지아이이노베이션,10320,-420,-3.91,456111.0
91700,파트론,7740,10,0.13,456027.0
32190,다우데이타,11430,-50,-0.44,437769.0
108860,셀바스AI,16180,-160,-0.98,435481.0
82270,젬백스,10530,-300,-2.77,421139.0
43150,바텍,27000,-200,-0.74,401065.0
218410,RFHIC,15470,-50,-0.32,409714.0
49070,인탑스,23400,-400,-1.68,402480.0
60250,NHN KCP,9830,-150,-1.5,394779.0
33640,네패스,17010,20,0.12,392237.0
215600,신라젠,3550,-215,-5.71,365178.0
425040,티이엠씨,17390,-20,-0.11,370384.0
323990,박셀바이오,16010,20,0.13,368121.0
53610,프로텍,32200,-600,-1.83,354200.0
267980,매일유업,45000,2150,5.02,352964.0
60720,KH바텍,14090,100,0.71,333615.0
25770,한국정보통신,8580,70,0.82,321272.0
118990,모트렉스,13300,70,0.53,330664.0
35600,KG이니시스,11270,40,0.36,314483.0
