종목코드,종목명,종가,대비,등락률,상장시가총액
60250,NHN KCP,9300,100,1.09,373494.0
218410,RFHIC,14270,90,0.63,377933.0
215600,신라젠,3650,45,1.25,375465.0
33640,네패스,15500,40,0.26,357418.0
60720,KH바텍,13800,210,1.55,326749.0
425040,티이엠씨,16210,0,0.0,345251.0
323990,박셀바이오,14900,-10,-0.07,342599.0
267980,매일유업,42950,450,1.06,336884.0
25770,한국정보통신,8400,-30,-0.36,314532.0
35600,KG이니시스,10960,10,0.09,305833.0
299030,하나기술,38600,250,0.65,315385.0
118990,모트렉스,12970,-60,-0.46,322460.0
53610,프로텍,29550,950,3.32,325050.0
