종목코드,종목명,종가,대비,등락률,상장시가총액
247540,에코프로비엠,222000,19000,9.36,21711898.0
86520,에코프로,107500,6900,6.86,14312372.0
196170,알테오젠,269000,31000,13.03,14296954.0
28300,HLB,59600,0,0.0,7798384.0
348370,엔켐,279500,-15000,-5.09,5410530.0
58470,리노공업,266500,1000,0.38,4062092.0
68760,셀트리온제약,93700,300,0.32,3897606.0
403870,HPSP,39800,-50,-0.13,3300779.0
277810,레인보우로보틱스,162600,1200,0.74,3154417.0
250,삼천당제약,127000,2500,2.01,2979099.0
214150,클래시스,46300,-700,-1.49,2963178.0
263750,펄어비스,40200,-900,-2.19,2582764.0
145020,휴젤,213000,14300,7.2,2558959.0
141080,리가켐바이오,69000,1700,2.53,2523147.0
39030,이오테크닉스,198200,-3800,-1.88,2441735.0
357780,솔브레인,312500,-500,-0.16,2430802.0
5290,동진쎄미켐,43500,1000,2.35,2236530.0
237690,에스티팜,109600,14700,15.49,2117255.0
35900,JYP Ent.,58100,-300,-0.51,2064438.0
41510,에스엠,83500,-2000,-2.34,1969725.0
78600,대주전자재료,123900,1200,0.98,1918045.0
35760,CJ ENM,85800,-400,-0.46,1881521.0
240810,원익IPS,36850,150,0.41,1808742.0
137400,피엔티,78000,3200,4.28,1773813.0
36930,주성엔지니어링,35500,2050,6.13,1712847.0
293490,카카오게임즈,20550,-250,-1.2,1698367.0
36830,솔브레인홀딩스,79900,1800,2.3,1675028.0
178320,서진시스템,29300,250,0.86,1632081.0
31980,피에스케이홀딩스,74600,10000,15.48,1608555.0
95340,ISC,72000,-100,-0.14,1526188.0
328130,루닛,52600,-1300,-2.41,1516491.0
112040,위메이드,42900,-350,-0.81,1456390.0
121600,나노신소재,119700,1400,1.18,1459871.0
64760,티씨케이,124000,-2300,-1.82,1447700.0
39200,오스코텍,37500,100,0.27,1424774.0
281740,레이크머티리얼즈,21250,500,2.41,1396774.0
214450,파마리서치,130800,3100,2.43,1362023.0
67160,SOOP,115900,7600,7.02,1332243.0
34230,파라다이스,14010,60,0.43,1285720.0
253450,스튜디오드래곤,41600,-850,-2.0,1250434.0
140860,파크시스템스,178000,-1100,-0.61,1241703.0
214370,케어젠,23300,-700,-2.92,1251560.0
140410,메지온,40850,1000,2.51,1215477.0
298380,에이비엘바이오,24950,350,1.42,1194919.0
393890,더블유씨피,34300,-50,-0.15,1155791.0
67310,하나마이크론,22100,700,3.27,1152945.0
84370,유진테크,51100,2100,4.29,1171010.0
383310,에코프로에이치엔,72900,3800,5.5,1115730.0
