종목코드,종목명,종가,대비,등락률,상장시가총액
86450,동국제약,18290,10,0.05,813173.0
119860,커넥트웨이브,18000,100,0.56,815425.0
101490,에스앤에스텍,38000,-500,-1.3,815155.0
36810,에프에스티,36650,-950,-2.53,797386.0
87010,펩트론,37200,-1100,-2.87,768453.0
15750,성우하이텍,9410,140,1.51,752800.0
80220,제주반도체,21850,400,1.86,752576.0
348210,넥스틴,72600,3600,5.22,751944.0
278280,천보,74400,-3000,-3.88,744000.0
310210,보로노이,42650,1250,3.02,758327.0
122870,와이지엔터테인먼트,40400,-400,-0.98,755118.0
48410,현대바이오,18250,-440,-2.35,726726.0
418550,제이오,23250,-200,-0.85,738705.0
272290,이녹스첨단소재,35700,500,1.42,721199.0
64550,바이오니아,28700,-250,-0.86,740755.0
336570,원텍,7960,-90,-1.12,711151.0
194480,데브시스터즈,59800,1300,2.22,718400.0
3380,하림지주,6220,-60,-0.96,696675.0
215200,메가스터디교육,58200,-800,-1.36,676626.0
41190,우리기술투자,8140,-110,-1.33,683760.0
7390,네이처셀,10730,60,0.56,688406.0
58970,엠로,60300,-400,-0.66,676091.0
420770,기가비스,51900,-1300,-2.44,657872.0
131970,두산테스나,39450,-1000,-2.47,670909.0
372170,윤성에프앤씨,78900,-1800,-2.23,629547.0
131290,티에스이,56700,600,1.07,627183.0
53800,안랩,60700,0,0.0,607841.0
189300,인텔리안테크,56500,-1000,-1.74,606433.0
84850,아이티엠반도체,26400,350,1.34,598829.0
30520,한글과컴퓨터,24100,-100,-0.41,582732.0
376300,디어유,24150,-400,-1.63,573283.0
58610,에스피지,25700,-400,-1.53,569958.0
46890,서울반도체,9610,70,0.73,560315.0
99190,아이센스,19280,-600,-3.02,532847.0
32500,케이엠더블유,13450,-100,-0.74,535591.0
179900,유티아이,31400,-550,-1.72,511409.0
91120,이엠텍,30450,-1550,-4.84,521698.0
25980,아난티,5670,-70,-1.22,502529.0
290650,엘앤씨바이오,21700,-300,-1.36,492262.0
144510,지씨셀,31700,-300,-0.94,500871.0
114190,강원에너지,18810,-2190,-10.43,491374.0
6730,서부T&D,7050,-60,-0.84,468310.0
78340,컴투스,37550,-450,-1.18,478303.0
95610,테스,23600,600,2.61,466530.0
394280,오픈엣지테크놀로지,21550,-150,-0.69,470711.0
215000,골프존,74400,-300,-0.4,466891.0
299030,하나기술,57200,-1800,-3.05,466787.0
200130,콜마비앤에이치,16070,-130,-0.8,472708.0
91700,파트론,7770,-20,-0.26,457795.0
94360,칩스앤미디어,21400,-1100,-4.89,445615.0
358570,지아이이노베이션,10240,-10,-0.1,452575.0
95660,네오위즈,20450,150,0.74,450590.0
95500,미래나노텍,14860,-490,-3.19,460809.0
32190,다우데이타,11440,60,0.53,438152.0
60280,큐렉소,10480,-140,-1.32,430623.0
360070,탑머티리얼,52500,-1800,-3.31,423735.0
108860,셀바스AI,16350,-100,-0.61,440057.0
68240,다원시스,11400,-200,-1.72,435063.0
43150,바텍,27100,0,0.0,402550.0
218410,RFHIC,15090,-160,-1.05,399650.0
82270,젬백스,10460,20,0.19,418339.0
33640,네패스,16520,-320,-1.9,380938.0
215600,신라젠,3765,15,0.4,387295.0
60250,NHN KCP,9650,-100,-1.03,387550.0
49070,인탑스,23000,150,0.66,395600.0
425040,티이엠씨,16740,-260,-1.53,356540.0
323990,박셀바이오,16090,-160,-0.98,369961.0
53610,프로텍,31550,-950,-2.92,347050.0
267980,매일유업,45000,-100,-0.22,352964.0
118990,모트렉스,13390,180,1.36,332902.0
60720,KH바텍,13680,-170,-1.23,323907.0
25770,한국정보통신,8530,-90,-1.04,319400.0
35600,KG이니시스,11150,-20,-0.18,311134.0
