종목코드,종목명,종가,대비,등락률,상장시가총액
247540,에코프로비엠,194100,2500,1.3,18983241.0
196170,알테오젠,255000,-18500,-6.76,13552875.0
86520,에코프로,96100,2000,2.13,12794594.0
28300,HLB,63400,600,0.96,8295596.0
348370,엔켐,271000,1500,0.56,5509578.0
58470,리노공업,260500,-1500,-0.57,3970637.0
68760,셀트리온제약,94600,2700,2.94,3935043.0
250,삼천당제약,163800,22300,15.76,3842334.0
214150,클래시스,55300,3500,6.76,3539173.0
403870,HPSP,41150,2700,7.02,3412740.0
277810,레인보우로보틱스,165700,-2300,-1.37,3214556.0
257720,실리콘투,50700,-600,-1.17,3061734.0
145020,휴젤,232000,3000,1.31,2787223.0
263750,펄어비스,41650,-1800,-4.14,2675923.0
141080,리가켐바이오,67800,1900,2.88,2479266.0
357780,솔브레인,315500,7000,2.27,2454138.0
39030,이오테크닉스,182900,-5400,-2.87,2253246.0
78600,대주전자재료,143000,-4900,-3.31,2213725.0
5290,동진쎄미켐,42850,650,1.54,2203111.0
35900,JYP Ent.,56200,-700,-1.23,1996926.0
137400,피엔티,84500,-300,-0.35,1921631.0
89030,테크윙,51600,1900,3.82,1927448.0
41510,에스엠,80800,-500,-0.62,1906033.0
35760,CJ ENM,86400,3000,3.6,1894679.0
293490,카카오게임즈,21700,1350,6.63,1793409.0
237690,에스티팜,92300,0,0.0,1796483.0
240810,원익IPS,36500,-450,-1.22,1791562.0
36930,주성엔지니어링,36600,900,2.52,1765921.0
417200,LS머트리얼즈,25100,450,1.83,1698082.0
204270,제이앤티씨,28700,3300,12.99,1660251.0
31980,피에스케이홀딩스,76500,-4700,-5.79,1649523.0
36830,솔브레인홀딩스,78600,6100,8.41,1647775.0
64760,티씨케이,138100,-3900,-2.75,1612318.0
178320,서진시스템,28350,-150,-0.53,1579164.0
121600,나노신소재,123900,-2100,-1.67,1511094.0
95340,ISC,68100,-100,-0.15,1443520.0
214450,파마리서치,138800,900,0.65,1445328.0
112040,위메이드,41150,-1550,-3.63,1396980.0
328130,루닛,47900,-1150,-2.34,1380987.0
140860,파크시스템스,191700,13100,7.33,1338173.0
281740,레이크머티리얼즈,19610,140,0.72,1288976.0
18290,브이티,36450,-1950,-5.08,1304837.0
39200,오스코텍,33400,200,0.6,1268998.0
34230,파라다이스,13900,-340,-2.39,1275626.0
253450,스튜디오드래곤,41700,0,0.0,1253439.0
84370,유진테크,54700,600,1.11,1253507.0
214370,케어젠,22950,100,0.44,1232759.0
166090,하나머티리얼즈,60600,-300,-0.49,1198527.0
67160,SOOP,105800,1000,0.95,1216146.0
67310,하나마이크론,22850,-100,-0.44,1192073.0
140410,메지온,39250,-150,-0.38,1167869.0
222800,심텍,36900,750,2.07,1175418.0
352480,씨앤씨인터내셔널,116500,-1900,-1.6,1166624.0
33100,제룡전기,71600,-800,-1.1,1150068.0
96530,씨젠,21300,50,0.24,1112414.0
298380,에이비엘바이오,22000,250,1.15,1057051.0
393890,더블유씨피,31200,-100,-0.32,1051331.0
56190,에스에프에이,28200,300,1.08,1012627.0
74600,원익QnC,38550,250,0.65,1013402.0
195940,HK이노엔,35500,-850,-2.34,1005711.0
319660,피에스케이,35400,-700,-1.94,1025422.0
383310,에코프로에이치엔,66200,800,1.22,1013186.0
287410,제이시스메디칼,12860,30,0.23,985563.0
213420,덕산네오룩스,40050,-500,-1.23,994489.0
67630,HLB생명과학,9050,120,1.34,974305.0
36540,SFA반도체,5780,390,7.24,950581.0
365340,성일하이텍,79100,-300,-0.38,959886.0
225570,넥슨게임즈,14560,-960,-6.19,958103.0
