종목코드,종목명,종가,대비,등락률,상장시가총액
32500,케이엠더블유,14820,-270,-1.79,590145.0
376300,디어유,25500,200,0.79,605329.0
91120,이엠텍,34450,850,2.53,590230.0
58610,에스피지,26150,-550,-2.06,579938.0
46890,서울반도체,9540,-100,-1.04,556234.0
114190,강원에너지,21650,1150,5.61,565564.0
99190,아이센스,20350,0,0.0,562419.0
84850,아이티엠반도체,24200,-600,-2.42,548927.0
144510,지씨셀,32300,-300,-0.92,510351.0
25980,아난티,5800,-40,-0.68,514051.0
78340,컴투스,38300,-200,-0.52,487856.0
299030,하나기술,61100,-400,-0.65,498613.0
95500,미래나노텍,16260,-240,-1.45,504223.0
6730,서부T&D,7070,-80,-1.12,469638.0
95610,테스,23850,0,0.0,471472.0
358570,지아이이노베이션,10740,-410,-3.68,474674.0
290650,엘앤씨바이오,21100,-550,-2.54,478651.0
215000,골프존,75100,-1300,-1.7,471284.0
60280,큐렉소,10950,-120,-1.08,449935.0
360070,탑머티리얼,57200,-800,-1.38,461669.0
95660,네오위즈,20550,150,0.74,452793.0
91700,파트론,7730,-50,-0.64,455438.0
32190,다우데이타,11480,-120,-1.03,439684.0
68240,다원시스,11600,-250,-2.11,442696.0
200130,콜마비앤에이치,15070,-50,-0.33,443292.0
108860,셀바스AI,16340,-320,-1.92,439788.0
82270,젬백스,10830,-110,-1.01,433137.0
43150,바텍,27200,-100,-0.37,404036.0
218410,RFHIC,15520,-380,-2.39,411039.0
49070,인탑스,23800,-250,-1.04,409360.0
33640,네패스,16990,-210,-1.22,391776.0
215600,신라젠,3765,-125,-3.21,387295.0
89980,상아프론테크,24800,-700,-2.75,396528.0
60250,NHN KCP,9980,60,0.6,400803.0
425040,티이엠씨,17410,-170,-0.97,370810.0
323990,박셀바이오,15990,-210,-1.3,367661.0
53610,프로텍,32800,150,0.46,360800.0
60720,KH바텍,13990,-170,-1.2,331247.0
294090,이오플로우,10520,-320,-2.95,319984.0
267980,매일유업,42850,-1050,-2.39,336100.0
118990,모트렉스,13230,-70,-0.53,328924.0
25770,한국정보통신,8510,-170,-1.96,318651.0
86390,유니테스트,14610,-100,-0.68,308770.0
35600,KG이니시스,11230,-230,-2.01,313367.0
41960,코미팜,4215,-60,-1.4,297598.0
95700,제넥신,6890,-80,-1.15,286008.0
80160,모두투어,15620,100,0.64,295218.0
61970,LB세미콘,6640,10,0.15,290730.0
101670,하이드로리튬,4965,75,1.53,249887.0
42600,새로닉스,20700,500,2.48,257168.0
298540,더네이쳐홀딩스,14040,-30,-0.21,207105.0
230240,에치에프알,14180,20,0.14,191274.0
33290,코웰패션,2820,20,0.71,158361.0
73570,리튬포어스,3905,60,1.56,140466.0
