종목코드,종목명,종가,대비,등락률,상장시가총액
394280,오픈엣지테크놀로지,20900,-750,-3.46,456514.0
114190,강원에너지,18020,10,0.06,470737.0
358570,지아이이노베이션,10270,-450,-4.2,453901.0
95660,네오위즈,20550,150,0.74,452793.0
6730,서부T&D,6650,-250,-3.62,441739.0
95610,테스,22150,-1050,-4.53,437866.0
32190,다우데이타,11510,-250,-2.13,440833.0
49070,인탑스,24700,-450,-1.79,424840.0
68240,다원시스,11180,-240,-2.1,426667.0
108860,셀바스AI,15600,-550,-3.41,419871.0
94360,칩스앤미디어,20450,-1100,-5.1,425833.0
82270,젬백스,10380,-20,-0.19,415140.0
43150,바텍,26300,-350,-1.31,390667.0
360070,탑머티리얼,50100,-2600,-4.93,404364.0
60280,큐렉소,9840,-70,-0.71,404326.0
60250,NHN KCP,9270,-220,-2.32,372289.0
218410,RFHIC,14310,-250,-1.72,378992.0
215600,신라젠,3625,75,2.11,372893.0
323990,박셀바이오,15200,-480,-3.06,349497.0
33640,네패스,15130,-420,-2.7,348886.0
53610,프로텍,29950,-100,-0.33,329450.0
118990,모트렉스,13230,-180,-1.34,328924.0
425040,티이엠씨,15650,-450,-2.8,333324.0
299030,하나기술,41150,-9550,-18.84,335809.0
267980,매일유업,43050,-450,-1.03,337669.0
60720,KH바텍,13200,-200,-1.49,312542.0
25770,한국정보통신,8390,0,0.0,314157.0
35600,KG이니시스,10870,-120,-1.09,303321.0
