종목코드,종목명,종가,대비,등락률,상장시가총액
5930,삼성전자,80000,-1600,-1.96,477582604.0
660,SK하이닉스,234000,-3500,-1.47,170352553.0
373220,LG에너지솔루션,333000,-7000,-2.06,77922000.0
5380,현대차,280000,-5500,-1.93,58636533.0
207940,삼성바이오로직스,750000,3000,0.4,53380500.0
270,기아,127900,-2700,-2.07,51141892.0
68270,셀트리온,177100,-3000,-1.67,38429500.0
105560,KB금융,78600,-2200,-2.72,31715970.0
5490,POSCO홀딩스,366500,-4500,-1.21,30995356.0
35420,NAVER,167600,400,0.24,27219680.0
6400,삼성SDI,389000,-3000,-0.77,26749402.0
51910,LG화학,355500,-6000,-1.66,25095578.0
55550,신한지주,47600,-50,-0.1,24247117.0
28260,삼성물산,135300,200,0.15,24054190.0
12330,현대모비스,237500,-1000,-0.42,22086335.0
3670,포스코퓨처엠,258000,-2500,-0.96,19985511.0
35720,카카오,43150,750,1.77,19132506.0
247540,에코프로비엠,186600,-1500,-0.8,18249731.0
66570,LG전자,108300,-100,-0.09,17723058.0
86790,하나금융지주,59900,-300,-0.5,17512160.0
42700,한미반도체,180300,1000,0.56,17487952.0
810,삼성화재,369000,9000,2.5,17481315.0
32830,삼성생명,87000,-600,-0.68,17400000.0
196170,알테오젠,281000,21500,8.29,14934736.0
138040,메리츠금융지주,76500,-1500,-1.92,14590089.0
259960,크래프톤,297000,5500,1.89,14222796.0
11200,HMM,19140,-10,-0.05,13571016.0
34020,두산에너빌리티,20900,50,0.24,13387728.0
402340,SK스퀘어,97500,-500,-0.51,13138121.0
3550,LG,82500,700,0.86,12977332.0
329180,HD현대중공업,146300,4400,3.1,12987507.0
86520,에코프로,92800,-1300,-1.38,12355238.0
15760,한국전력,19280,-820,-4.08,12377067.0
18260,삼성에스디에스,151800,-200,-0.13,11745950.0
12450,한화에어로스페이스,236000,-12000,-4.84,11948680.0
34730,SK,160500,0,0.0,11636684.0
47050,포스코인터내셔널,64400,1400,2.22,11329428.0
267260,HD현대일렉트릭,317000,27000,9.31,11426942.0
33780,KT&G,86300,-400,-0.46,11246831.0
17670,SK텔레콤,52200,1000,1.95,11212041.0
9150,삼성전기,149400,-1900,-1.26,11159238.0
96770,SK이노베이션,114100,-6900,-5.7,10923431.0
24110,기업은행,13500,-60,-0.44,10765249.0
9540,HD한국조선해양,151600,1700,1.13,10729204.0
316140,우리금융지주,14240,-120,-0.84,10574503.0
323410,카카오뱅크,21400,250,1.18,10206219.0
10130,고려아연,498000,2000,0.4,10310235.0
90430,아모레퍼시픽,172800,0,0.0,10107549.0
42660,한화오션,31750,-300,-0.94,9726895.0
30200,KT,37000,500,1.37,9324802.0
352820,하이브,200000,-2500,-1.23,8330419.0
28300,HLB,64300,800,1.26,8413357.0
86280,현대글로비스,216000,1000,0.47,8100000.0
3490,대한항공,21450,50,0.23,7898333.0
5830,DB손해보험,111100,400,0.36,7865880.0
10140,삼성중공업,8890,-80,-0.89,7823200.0
10950,S-Oil,67900,-300,-0.44,7644372.0
11790,SKC,177000,-2000,-1.12,6702689.0
450080,에코프로머티,98100,-4700,-4.57,6775826.0
10120,LS ELECTRIC,210000,19700,10.35,6300000.0
100,유한양행,77600,-500,-0.64,6224223.0
11070,LG이노텍,255500,-6000,-2.29,6046946.0
326030,SK바이오팜,76000,-800,-1.04,5951807.0
97950,CJ제일제당,390500,-3500,-0.89,5878660.0
22100,포스코DX,39250,-500,-1.26,5967363.0
51900,LG생활건강,369000,-4000,-1.07,5763115.0
36460,한국가스공사,61900,-1600,-2.52,5714175.0
161390,한국타이어앤테크놀로지,46100,-700,-1.5,5710641.0
267250,HD현대,72400,1200,1.69,5719099.0
66970,엘앤에프,152000,-1400,-0.91,5516800.0
348370,엔켐,266000,-5000,-1.85,5407926.0
34220,LG디스플레이,10960,-30,-0.27,5480000.0
454910,두산로보틱스,81700,4400,5.69,5295792.0
241560,두산밥캣,53600,-100,-0.19,5373355.0
3230,삼양식품,700000,56000,8.7,5273111.0
78930,GS,53900,9300,20.85,5008139.0
9830,한화솔루션,29900,-450,-1.48,5139587.0
47810,한국항공우주,51800,-1000,-1.89,5049211.0
11170,롯데케미칼,115000,-5500,-4.56,4919173.0
5070,코스모신소재,151700,1700,1.13,4931882.0
6260,LS,148800,8200,5.83,4791360.0
1570,금양,81200,-1200,-1.46,4713663.0
251270,넷마블,53700,-200,-0.37,4615703.0
180640,한진칼,69500,0,0.0,4639978.0
79550,LIG넥스원,206500,-6500,-3.05,4543000.0
32640,LG유플러스,9830,20,0.2,4291890.0
21240,코웨이,58200,2300,4.11,4295138.0
29780,삼성카드,37650,450,1.21,4362087.0
36570,엔씨소프트,195300,1800,0.93,4287620.0
307950,현대오토에버,156700,1300,0.84,4297338.0
28050,삼성E&A,22250,-100,-0.45,4361000.0
64350,현대로템,39650,-500,-1.25,4327492.0
11780,금호석유,149200,-7500,-4.79,4128764.0
6800,미래에셋증권,7100,-120,-1.66,4226746.0
4020,현대제철,29600,250,0.85,3949995.0
5940,NH투자증권,12340,-250,-1.99,4041255.0
250,삼천당제약,158500,-4900,-3.0,3718009.0
58470,리노공업,247000,-9500,-3.7,3764865.0
68760,셀트리온제약,91100,-1900,-2.04,3789455.0
1040,CJ,125500,2900,2.37,3661713.0
71050,한국금융지주,67200,-1100,-1.61,3744787.0
271560,오리온,94000,-1200,-1.26,3716396.0
302440,SK바이오사이언스,49800,-600,-1.19,3826022.0
377300,카카오페이,28150,-50,-0.18,3787752.0
214150,클래시스,54600,1400,2.63,3494374.0
150,두산,212500,-1000,-0.47,3511315.0
298040,효성중공업,376500,19500,5.46,3510692.0
128940,한미약품,277500,-1500,-0.54,3555050.0
272210,한화시스템,18900,-1400,-6.9,3570576.0
720,현대건설,32300,-100,-0.31,3596791.0
277810,레인보우로보틱스,165200,-1100,-0.66,3204857.0
403870,HPSP,40300,650,1.64,3342246.0
16360,삼성증권,38000,-150,-0.39,3393400.0
10620,HD현대미포,80500,400,0.5,3215343.0
7660,이수페타시스,53000,-600,-1.12,3352060.0
145020,휴젤,248000,14500,6.21,3125800.0
1440,대한전선,16240,630,4.04,3027904.0
361610,SK아이이테크놀로지,44150,-2000,-4.33,3147789.0
35250,강원랜드,14360,-30,-0.21,3072186.0
39490,키움증권,122600,-1000,-0.81,3129574.0
4370,농심,518000,4000,0.78,3150809.0
263750,펄어비스,44700,1750,4.07,2871879.0
175330,JB금융지주,14370,140,0.98,2803346.0
2790,아모레G,34150,300,0.89,2815947.0
1450,현대해상,33100,250,0.76,2959140.0
141080,리가켐바이오,72500,-3000,-3.97,2651133.0
4990,롯데지주,25050,50,0.2,2627976.0
18880,한온시스템,4965,-20,-0.4,2650317.0
138930,BNK금융지주,8200,30,0.37,2641125.0
52690,한전기술,71200,500,0.71,2721264.0
88350,한화생명,2965,-25,-0.84,2575191.0
20150,롯데에너지머티리얼즈,55800,300,0.54,2572985.0
357780,솔브레인,301000,-12000,-3.83,2341348.0
990,DB하이텍,52200,-4900,-8.58,2317606.0
383220,F&F,63000,-1400,-2.17,2413346.0
81660,휠라홀딩스,39950,50,0.13,2400829.0
2380,KCC,283500,2000,0.71,2519315.0
39030,이오테크닉스,175600,-4100,-2.28,2163313.0
78600,대주전자재료,137900,-4200,-2.96,2134774.0
120,CJ대한통운,97600,-500,-0.51,2226485.0
7070,GS리테일,21250,-250,-1.16,2225256.0
8770,호텔신라,55200,-200,-0.36,2166496.0
192820,코스맥스,187000,7000,3.89,2122358.0
12750,에스원,57600,-1900,-3.19,2188753.0
14680,한솔케미칼,185900,-700,-0.38,2107213.0
28670,팬오션,4080,-150,-3.55,2181044.0
30000,제일기획,18430,240,1.32,2120210.0
8930,한미사이언스,32150,-200,-0.62,2198788.0
5290,동진쎄미켐,40250,-1550,-3.71,2069433.0
35900,JYP Ent.,56100,-100,-0.18,1993373.0
41510,에스엠,79500,-400,-0.5,1875367.0
89030,테크윙,51200,-700,-1.35,1912507.0
282330,BGF리테일,109700,-200,-0.18,1896044.0
5850,에스엘,42400,-800,-1.85,1969417.0
26960,동서,20000,130,0.65,1994000.0
112610,씨에스윈드,46450,300,0.65,1958862.0
204320,HL만도,42800,-2800,-6.14,2009765.0
880,한화,26650,150,0.57,1997650.0
35760,CJ ENM,83200,-1600,-1.89,1824506.0
280360,롯데웰푸드,191700,3700,1.97,1808608.0
137400,피엔티,76700,-3600,-4.48,1744250.0
237690,에스티팜,92800,-100,-0.11,1806214.0
240810,원익IPS,34400,-950,-2.69,1688486.0
293490,카카오게임즈,20550,-850,-3.97,1698367.0
7310,오뚜기,456000,2000,0.44,1827570.0
9420,한올바이오파마,33350,350,1.06,1742225.0
10060,OCI홀딩스,89300,-600,-0.67,1747064.0
12510,더존비즈온,57100,-2000,-3.38,1734857.0
17800,현대엘리베이,46350,-500,-1.07,1811932.0
23530,롯데쇼핑,65400,300,0.46,1850085.0
51600,한전KPS,37200,300,0.81,1674000.0
103140,풍산,63500,2100,3.42,1779542.0
36930,주성엔지니어링,34800,-250,-0.71,1679073.0
31980,피에스케이홀딩스,75200,900,1.21,1621492.0
457190,이수스페셜티케미컬,48900,-50,-0.1,1477185.0
121600,나노신소재,119800,-2600,-2.12,1461090.0
178320,서진시스템,28300,-400,-1.39,1576379.0
204270,제이앤티씨,28250,250,0.89,1634219.0
214450,파마리서치,143800,0,0.0,1497393.0
80,하이트진로,21050,150,0.72,1476313.0
240,한국앤컴퍼니,15390,-100,-0.65,1461053.0
4170,신세계,158300,-1200,-0.75,1558492.0
4490,세방전지,108500,-1500,-1.36,1519000.0
11210,현대위아,57800,-900,-1.53,1571876.0
42670,HD현대인프라코어,8000,-70,-0.87,1596828.0
47040,대우건설,3780,-55,-1.43,1571054.0
111770,영원무역,33850,-250,-0.73,1499943.0
139480,이마트,57300,-200,-0.35,1597284.0
161890,한국콜마,67200,-400,-0.59,1586261.0
298020,효성티앤씨,344000,-5000,-1.43,1488723.0
298050,효성첨단소재,362500,8500,2.4,1623981.0
336260,두산퓨얼셀,22600,500,2.26,1480158.0
36830,솔브레인홀딩스,73300,-5100,-6.51,1536665.0
34230,파라다이스,14860,840,5.99,1363726.0
375500,DL이앤씨,34250,-800,-2.28,1325257.0
67160,SOOP,116000,-1000,-0.85,1333393.0
95340,ISC,65000,-1800,-2.69,1377809.0
112040,위메이드,41250,-350,-0.84,1400375.0
140860,파크시스템스,182700,-3600,-1.93,1275348.0
214370,케어젠,23900,-600,-2.45,1283789.0
253450,스튜디오드래곤,41400,-200,-0.48,1244422.0
281740,레이크머티리얼즈,18450,-460,-2.43,1212729.0
328130,루닛,46300,-1350,-2.83,1334858.0
2710,TCC스틸,54400,-1700,-3.03,1426025.0
3690,코리안리,7900,-90,-1.13,1306403.0
5300,롯데칠성,136700,-900,-0.65,1268423.0
6280,녹십자,114400,-2300,-1.97,1336940.0
6360,GS건설,15090,-50,-0.33,1291425.0
14820,동원시스템즈,47450,-1000,-2.06,1375636.0
108320,LX세미콘,78700,800,1.03,1280000.0
137310,에스디바이오센서,10020,-140,-1.38,1247263.0
139130,DGB금융지주,7990,-30,-0.37,1351475.0
145720,덴티움,119900,10100,9.2,1327153.0
185750,종근당,94600,-7000,-6.89,1246300.0
39200,오스코텍,34650,-400,-1.14,1316491.0
67310,하나마이크론,22100,-500,-2.21,1152945.0
353200,대덕전자,21750,-600,-2.68,1074818.0
86900,메디톡스,136900,8200,6.37,999164.0
96530,씨젠,20800,-100,-0.48,1086301.0
140410,메지온,38850,50,0.13,1157424.0
166090,하나머티리얼즈,59400,-1200,-1.98,1174794.0
195940,HK이노엔,34950,-550,-1.55,990130.0
222800,심텍,35200,-800,-2.22,1121266.0
298380,에이비엘바이오,21900,-900,-3.95,1052247.0
393890,더블유씨피,31200,-50,-0.16,1051331.0
210,DL,56800,-500,-0.87,1190294.0
1120,LX인터내셔널,30400,750,2.53,1178304.0
1740,SK네트웍스,4945,15,0.3,1094219.0
3620,KG모빌리티,5250,-60,-1.13,1025078.0
4000,롯데정밀화학,44850,-450,-0.99,1157130.0
4800,효성,57800,600,1.05,1182954.0
5420,코스모화학,28750,-250,-0.86,1104237.0
6110,삼아알미늄,79800,-200,-0.25,1174011.0
9970,영원무역홀딩스,83100,1100,1.34,1133118.0
69620,대웅제약,102200,-300,-0.29,1184148.0
69960,현대백화점,49200,400,0.82,1151400.0
120110,코오롱인더,39100,-200,-0.51,1075996.0
248070,솔루엠,21750,-200,-0.91,1087621.0
267270,HD현대건설기계,55600,-600,-1.07,1047899.0
294870,HDC현대산업개발,17120,-140,-0.81,1128333.0
336370,솔루스첨단소재,16110,0,0.0,1131201.0
84370,유진테크,52600,-1400,-2.59,1205384.0
9520,포스코엠텍,22100,650,3.03,920304.0
456040,OCI,103300,-2700,-2.55,924793.0
36540,SFA반도체,5750,-160,-2.71,945647.0
56190,에스에프에이,27450,-950,-3.35,985695.0
67630,HLB생명과학,8900,0,0.0,958157.0
74600,원익QnC,37150,-1400,-3.63,976599.0
85660,차바이오텍,16090,-260,-1.59,906099.0
98460,고영,12590,-230,-1.79,864363.0
101490,에스앤에스텍,36500,-1500,-3.95,782978.0
222080,씨아이에스,11050,-760,-6.44,789422.0
225570,넥슨게임즈,14150,-110,-0.77,931123.0
287410,제이시스메디칼,12860,0,0.0,985563.0
365340,성일하이텍,78300,-800,-1.01,950178.0
383310,에코프로에이치엔,64200,-1100,-1.68,982577.0
399720,가온칩스,76700,-600,-0.78,881154.0
1800,오리온홀딩스,15020,-230,-1.51,940934.0
3030,세아제강지주,201500,3500,1.77,834544.0
3090,대웅,15740,-400,-2.48,915155.0
6650,대한유화,139300,-2500,-1.76,905450.0
7340,DN오토모티브,79200,-500,-0.63,791525.0
8730,율촌화학,37700,-50,-0.13,934960.0
23590,다우기술,18500,-260,-1.39,830032.0
39130,하나투어,59600,2200,3.83,955935.0
69260,TKG휴켐스,19060,-200,-1.04,779146.0
85620,미래에셋생명,4705,-100,-2.08,832861.0
89590,제주항공,10640,0,0.0,858020.0
93370,후성,7420,-80,-1.07,795835.0
100090,SK오션플랜트,14650,1260,9.41,867215.0
105630,한세실업,20500,-400,-1.91,820000.0
114090,GKL,13030,270,2.12,805979.0
192080,더블유게임즈,45400,-300,-0.66,975914.0
195870,해성디에스,45750,-1100,-2.35,777750.0
285130,SK케미칼,50300,-900,-1.76,867865.0
25900,동화기업,16350,-100,-0.61,826526.0
3380,하림지주,6170,0,0.0,691075.0
192650,드림텍,8950,-100,-1.1,616408.0
48410,현대바이오,17630,-210,-1.18,702037.0
58970,엠로,59000,-2600,-4.22,661515.0
64550,바이오니아,27150,-150,-0.55,700749.0
122870,와이지엔터테인먼트,39900,-300,-0.75,745773.0
131970,두산테스나,37800,-1450,-3.69,642848.0
189300,인텔리안테크,56000,200,0.36,601067.0
215200,메가스터디교육,56700,300,0.53,659187.0
278280,천보,72700,-1300,-1.76,727000.0
336570,원텍,8320,30,0.36,743314.0
348210,넥스틴,70300,-4300,-5.76,728122.0
372170,윤성에프앤씨,74000,-2100,-2.76,590450.0
376300,디어유,23650,-350,-1.46,561413.0
418550,제이오,22300,-500,-2.19,708522.0
420770,기가비스,50800,-1000,-1.93,643929.0
1060,JW중외제약,28600,250,0.88,665978.0
1430,세아베스틸지주,20900,50,0.24,749518.0
6120,SK디스커버리,40400,-850,-2.06,758949.0
9900,명신산업,14300,-230,-1.58,750323.0
16380,KG스틸,6560,-30,-0.46,656058.0
32350,롯데관광개발,9700,-10,-0.1,739103.0
178920,PI첨단소재,25800,200,0.78,757651.0
15750,성우하이텍,8890,-210,-2.31,711200.0
