종목코드,종목명,종가,대비,등락률,상장시가총액
8930,한미사이언스,30800,-550,-1.75,2106460.0
192820,코스맥스,197800,2600,1.33,2244933.0
30000,제일기획,18280,-130,-0.71,2102954.0
28670,팬오션,4100,-75,-1.8,2191735.0
12750,에스원,56900,-200,-0.35,2162153.0
12510,더존비즈온,71900,-4000,-5.27,2184522.0
39030,이오테크닉스,186000,9300,5.26,2291436.0
8770,호텔신라,53600,-1000,-1.83,2103699.0
7070,GS리테일,20750,-550,-2.58,2172897.0
204320,HL만도,44100,-1500,-3.29,2070809.0
112610,씨에스윈드,48750,3800,8.45,2055856.0
26960,동서,19550,-70,-0.36,1949135.0
5850,에스엘,44750,-450,-1.0,2078571.0
14680,한솔케미칼,177500,-3700,-2.04,2011997.0
5290,동진쎄미켐,40100,-250,-0.62,2061721.0
35900,JYP Ent.,55800,400,0.72,1982713.0
880,한화,25650,-150,-0.58,1922692.0
35760,CJ ENM,82700,-900,-1.08,1813541.0
36930,주성엔지니어링,34700,600,1.76,1674248.0
41510,에스엠,76300,-1000,-1.29,1799881.0
204270,제이앤티씨,30200,650,2.2,1747024.0
237690,에스티팜,86900,800,0.93,1691380.0
240810,원익IPS,35200,-500,-1.4,1727753.0
293490,카카오게임즈,20200,-250,-1.22,1669441.0
7310,오뚜기,428000,-7000,-1.61,1715351.0
10060,OCI홀딩스,87800,700,0.8,1717718.0
17800,현대엘리베이,43200,-2900,-6.29,1688791.0
23530,롯데쇼핑,63000,-700,-1.1,1782192.0
51600,한전KPS,37150,-200,-0.54,1671750.0
103140,풍산,63000,600,0.96,1765530.0
161890,한국콜마,73000,4600,6.73,1723171.0
280360,롯데웰푸드,177700,-2600,-1.44,1676524.0
282330,BGF리테일,104000,-2000,-1.89,1797526.0
31980,피에스케이홀딩스,71300,-2200,-2.99,1537399.0
298050,효성첨단소재,361500,-5500,-1.5,1619501.0
121600,나노신소재,121000,2000,1.68,1475725.0
137400,피엔티,67100,-900,-1.32,1525934.0
178320,서진시스템,28100,350,1.26,1565238.0
214450,파마리서치,156200,4400,2.9,1626514.0
80,하이트진로,20550,250,1.23,1441246.0
240,한국앤컴퍼니,15250,-200,-1.29,1447762.0
2710,TCC스틸,57200,2900,5.34,1499423.0
4170,신세계,155300,-3500,-2.2,1528957.0
4490,세방전지,105500,-600,-0.57,1477000.0
9420,한올바이오파마,30750,-300,-0.97,1606400.0
11210,현대위아,58300,-200,-0.34,1585473.0
14820,동원시스템즈,49700,-700,-1.39,1440867.0
42670,HD현대인프라코어,7590,-140,-1.81,1514990.0
47040,대우건설,3650,-50,-1.35,1517023.0
111770,영원무역,34950,350,1.01,1548686.0
139480,이마트,55700,200,0.36,1552683.0
298020,효성티앤씨,331000,-7000,-2.07,1432463.0
36830,솔브레인홀딩스,68900,500,0.73,1444423.0
39200,오스코텍,35450,950,2.75,1346886.0
457190,이수스페셜티케미컬,45900,-900,-1.92,1386560.0
95340,ISC,63700,-1600,-2.45,1350253.0
112040,위메이드,41850,-750,-1.76,1420744.0
140860,파크시스템스,187100,1100,0.59,1306063.0
166090,하나머티리얼즈,63600,-300,-0.47,1257860.0
253450,스튜디오드래곤,41050,-250,-0.61,1233901.0
281740,레이크머티리얼즈,18910,750,4.13,1242965.0
328130,루닛,46500,-1400,-2.92,1340624.0
210,DL,58300,-700,-1.19,1221728.0
3690,코리안리,7950,30,0.38,1314672.0
4800,효성,59000,0,0.0,1207514.0
6280,녹십자,113600,100,0.09,1327591.0
6360,GS건설,14800,-350,-2.31,1266606.0
34230,파라다이스,14060,-170,-1.19,1290309.0
108320,LX세미콘,79400,2900,3.79,1291385.0
137310,에스디바이오센서,9790,-140,-1.41,1218633.0
139130,DGB금융지주,7820,-60,-0.76,1322720.0
145720,덴티움,116200,-3300,-2.76,1286198.0
185750,종근당,97000,600,0.62,1277919.0
336260,두산퓨얼셀,21300,-550,-2.52,1395016.0
336370,솔루스첨단소재,17920,10,0.06,1258295.0
375500,DL이앤씨,32750,-700,-2.09,1267216.0
67160,SOOP,120600,3400,2.9,1386269.0
67310,하나마이크론,20250,-500,-2.41,1056432.0
353200,대덕전자,21150,-400,-1.86,1045168.0
86900,메디톡스,158700,11000,7.45,1158271.0
96530,씨젠,20050,-450,-2.2,1047131.0
140410,메지온,36650,-350,-0.95,1091881.0
195940,HK이노엔,37500,350,0.94,1062371.0
214370,케어젠,22300,-1000,-4.29,1197845.0
222800,심텍,35000,-350,-0.99,1114895.0
298380,에이비엘바이오,22150,-150,-0.67,1064259.0
393890,더블유씨피,30100,-700,-2.27,1014265.0
1120,LX인터내셔널,30400,-300,-0.98,1178304.0
1740,SK네트웍스,4690,-85,-1.78,1037793.0
3620,KG모빌리티,5060,-70,-1.36,987980.0
4000,롯데정밀화학,43400,-600,-1.36,1119720.0
5300,롯데칠성,129500,-300,-0.23,1201615.0
5420,코스모화학,27600,-350,-1.25,1060067.0
6110,삼아알미늄,73500,-1000,-1.34,1081326.0
9970,영원무역홀딩스,82000,0,0.0,1118119.0
69620,대웅제약,101500,900,0.89,1176037.0
69960,현대백화점,46950,-800,-1.68,1098745.0
120110,코오롱인더,37200,-1400,-3.63,1023710.0
248070,솔루엠,20850,-100,-0.48,1042616.0
267270,HD현대건설기계,54500,-100,-0.18,1027167.0
294870,HDC현대산업개발,18050,-540,-2.9,1189627.0
84370,유진테크,52200,-500,-0.95,1196217.0
9520,포스코엠텍,20650,0,0.0,859922.0
456040,OCI,100900,-400,-0.39,903307.0
56190,에스에프에이,26650,-1000,-3.62,956968.0
64550,바이오니아,30600,1300,4.44,789795.0
67630,HLB생명과학,8600,-210,-2.38,925859.0
74600,원익QnC,37500,-400,-1.06,985800.0
85660,차바이오텍,15420,-440,-2.77,868369.0
98460,고영,12280,-270,-2.15,843080.0
222080,씨아이에스,10770,50,0.47,772525.0
225570,넥슨게임즈,14480,-140,-0.96,952839.0
287410,제이시스메디칼,12870,10,0.08,986329.0
365340,성일하이텍,76100,-1200,-1.55,923481.0
383310,에코프로에이치엔,60600,-900,-1.46,927479.0
399720,가온칩스,67500,-2200,-3.16,775462.0
418550,제이오,24300,0,0.0,772066.0
1800,오리온홀딩스,15100,-80,-0.53,945946.0
3030,세아제강지주,189200,4300,2.33,783602.0
3090,대웅,15050,-680,-4.32,875037.0
6650,대한유화,135000,-4000,-2.88,877500.0
7340,DN오토모티브,79500,0,0.0,794523.0
8730,율촌화학,38250,450,1.19,948600.0
23590,다우기술,18700,-20,-0.11,839006.0
39130,하나투어,59200,-600,-1.0,949520.0
69260,TKG휴켐스,19710,110,0.56,805717.0
85620,미래에셋생명,5350,505,10.42,947037.0
89590,제주항공,10300,-110,-1.06,830602.0
100090,SK오션플랜트,14210,-190,-1.32,841169.0
105630,한세실업,19200,-850,-4.24,768000.0
114090,GKL,12680,-260,-2.01,784330.0
192080,더블유게임즈,45650,-800,-1.72,981288.0
285130,SK케미칼,48700,-50,-0.1,840259.0
36540,SFA반도체,5400,-130,-2.35,888086.0
3380,하림지주,5920,-100,-1.66,663073.0
195870,해성디에스,44900,-200,-0.44,763300.0
25900,동화기업,15080,-70,-0.46,762325.0
48410,현대바이오,18250,240,1.33,726726.0
58970,엠로,57300,-100,-0.17,642454.0
101490,에스앤에스텍,35050,-950,-2.64,751873.0
122870,와이지엔터테인먼트,39350,-100,-0.25,735493.0
131970,두산테스나,37300,300,0.81,634345.0
189300,인텔리안테크,61600,100,0.16,661173.0
215200,메가스터디교육,56100,-800,-1.41,652212.0
278280,천보,72300,-100,-0.14,723000.0
336570,원텍,8190,40,0.49,731700.0
348210,넥스틴,66300,-700,-1.04,686693.0
372170,윤성에프앤씨,68700,-1200,-1.72,548161.0
376300,디어유,25900,1400,5.71,614825.0
420770,기가비스,49300,-50,-0.1,624915.0
1060,JW중외제약,29050,550,1.93,676456.0
1430,세아베스틸지주,20300,-100,-0.49,728001.0
6120,SK디스커버리,37500,-100,-0.27,704470.0
9900,명신산업,13960,-130,-0.92,732483.0
16380,KG스틸,6290,-170,-2.63,629056.0
32350,롯데관광개발,9600,-50,-0.52,731483.0
93370,후성,7130,-110,-1.52,764731.0
178920,PI첨단소재,24750,50,0.2,726816.0
192650,드림텍,8840,-30,-0.34,608832.0
15750,성우하이텍,9100,20,0.22,728000.0
