종목코드,종목명,종가,대비,등락률,상장시가총액
5930,삼성전자,77300,-100,-0.13,461464191.0
660,SK하이닉스,207500,13800,7.12,151060491.0
5380,현대차,265000,1000,0.38,55495291.0
207940,삼성바이오로직스,750000,-10000,-1.32,53380500.0
270,기아,121100,1600,1.34,48422854.0
68270,셀트리온,191100,800,0.42,41467405.0
5490,POSCO홀딩스,386500,5500,1.44,32686780.0
105560,KB금융,79600,2200,2.84,32119481.0
35420,NAVER,175400,-1700,-0.96,28486467.0
6400,삼성SDI,399000,7500,1.92,27437047.0
51910,LG화학,382000,7500,2.0,26966275.0
28260,삼성물산,137600,2500,1.85,24463093.0
55550,신한지주,47100,1550,3.4,23992420.0
3670,포스코퓨처엠,282000,6500,2.36,21844628.0
247540,에코프로비엠,222000,19000,9.36,21711898.0
12330,현대모비스,223000,1000,0.45,20885086.0
35720,카카오,44250,-300,-0.67,19620241.0
86790,하나금융지주,60400,700,1.17,17658339.0
32830,삼성생명,83700,2500,3.08,16740000.0
66570,LG전자,100700,0,0.0,16479335.0
810,삼성화재,343000,-500,-0.15,16249569.0
42700,한미반도체,156800,1000,0.64,15208602.0
138040,메리츠금융지주,75500,0,0.0,14399369.0
196170,알테오젠,269000,31000,13.03,14296954.0
86520,에코프로,107500,6900,6.86,14312372.0
11200,HMM,19500,410,2.15,13436270.0
34730,SK,182000,18000,10.98,13322096.0
15760,한국전력,19990,-160,-0.79,12832862.0
3550,LG,81300,1700,2.14,12788571.0
18260,삼성에스디에스,162000,4100,2.6,12535204.0
34020,두산에너빌리티,19170,50,0.26,12279557.0
259960,크래프톤,256000,10000,4.07,12381669.0
402340,SK스퀘어,87500,10700,13.93,11790622.0
329180,HD현대중공업,129600,1300,1.01,11504996.0
33780,KT&G,86700,1200,1.4,11298960.0
9150,삼성전기,151000,-700,-0.46,11278748.0
17670,SK텔레콤,51900,400,0.78,11147604.0
24110,기업은행,13620,180,1.34,10860940.0
323410,카카오뱅크,22700,500,2.25,10826223.0
12450,한화에어로스페이스,209500,3000,1.45,10606985.0
316140,우리금융지주,14280,200,1.42,10604207.0
10130,고려아연,499000,10000,2.04,10433385.0
90430,아모레퍼시픽,180300,2500,1.41,10546244.0
96770,SK이노베이션,103800,200,0.19,9937354.0
9540,HD한국조선해양,135000,4200,3.21,9554371.0
267260,HD현대일렉트릭,260000,-17000,-6.14,9372255.0
42660,한화오션,30500,1550,5.35,9343946.0
30200,KT,37150,400,1.09,9362606.0
47050,포스코인터내셔널,47650,50,0.11,8382721.0
352820,하이브,197000,-1500,-0.76,8205463.0
10140,삼성중공업,9360,90,0.97,8236800.0
3490,대한항공,22150,350,1.61,8156088.0
28300,HLB,59600,0,0.0,7798384.0
10950,S-Oil,67300,-100,-0.15,7576822.0
5830,DB손해보험,105600,1400,1.34,7476480.0
86280,현대글로비스,183500,-100,-0.05,6881250.0
326030,SK바이오팜,86200,1000,1.17,6750602.0
