종목코드,종목명,종가,대비,등락률,상장시가총액
5930,삼성전자,77400,2100,2.79,462061169.0
660,SK하이닉스,193700,400,0.21,141014058.0
5380,현대차,264000,5000,1.93,55285874.0
207940,삼성바이오로직스,760000,7000,0.93,54092240.0
270,기아,119500,500,0.42,47783081.0
68270,셀트리온,190300,2200,1.17,41293810.0
5490,POSCO홀딩스,381000,6000,1.6,32221639.0
105560,KB금융,77400,-200,-0.26,31231757.0
35420,NAVER,177100,300,0.17,28762562.0
6400,삼성SDI,391500,13500,3.57,26921313.0
51910,LG화학,374500,13500,3.74,26436832.0
28260,삼성물산,135100,-300,-0.22,24018633.0
55550,신한지주,45550,150,0.33,23202861.0
3670,포스코퓨처엠,275500,13500,5.15,21341117.0
12330,현대모비스,222000,2000,0.91,20791431.0
35720,카카오,44550,-50,-0.11,19750182.0
247540,에코프로비엠,203000,11800,6.17,19853673.0
86790,하나금융지주,59700,-700,-1.16,17453689.0
66570,LG전자,100700,-400,-0.4,16479335.0
32830,삼성생명,81200,-1100,-1.34,16240000.0
810,삼성화재,343500,500,0.15,16273257.0
42700,한미반도체,155800,7200,4.85,15111608.0
138040,메리츠금융지주,75500,400,0.53,14399369.0
86520,에코프로,100600,4200,4.36,13393717.0
11200,HMM,19090,90,0.47,13153764.0
15760,한국전력,20150,150,0.75,12935576.0
196170,알테오젠,238000,4500,1.93,12649350.0
3550,LG,79600,600,0.76,12521159.0
34020,두산에너빌리티,19120,-80,-0.42,12247529.0
18260,삼성에스디에스,157900,-300,-0.19,12217955.0
34730,SK,164000,-2100,-1.26,12004526.0
259960,크래프톤,246000,-3500,-1.4,11898010.0
9150,삼성전기,151700,-1500,-0.98,11331034.0
329180,HD현대중공업,128300,-1200,-0.93,11389591.0
17670,SK텔레콤,51500,400,0.78,11061688.0
33780,KT&G,85500,300,0.35,11142573.0
24110,기업은행,13440,-20,-0.15,10717404.0
323410,카카오뱅크,22200,-50,-0.22,10587760.0
316140,우리금융지주,14080,10,0.07,10455688.0
12450,한화에어로스페이스,206500,-4500,-2.13,10455095.0
90430,아모레퍼시픽,177800,-1300,-0.73,10400013.0
10130,고려아연,489000,-13000,-2.59,10224300.0
402340,SK스퀘어,76800,-500,-0.65,10348797.0
267260,HD현대일렉트릭,277000,-22000,-7.36,9985056.0
96770,SK이노베이션,103600,-700,-0.67,9918207.0
30200,KT,36750,300,0.82,9450813.0
9540,HD한국조선해양,130800,100,0.08,9257124.0
42660,한화오션,28950,-950,-3.18,8869090.0
47050,포스코인터내셔널,47600,1500,3.25,8373925.0
352820,하이브,198500,-1500,-0.75,8267941.0
3490,대한항공,21800,0,0.0,8027210.0
10140,삼성중공업,9270,-130,-1.38,8157600.0
28300,HLB,59600,1800,3.11,7798384.0
10950,S-Oil,67400,-500,-0.74,7588080.0
5830,DB손해보험,104200,-500,-0.48,7377360.0
86280,현대글로비스,183600,1700,0.93,6885000.0
326030,SK바이오팜,85200,-1200,-1.39,6672289.0
51900,LG생활건강,410500,8000,1.99,6411270.0
100,유한양행,79600,1100,1.4,6384641.0
11070,LG이노텍,244000,1000,0.41,5774774.0
66970,엘앤에프,157300,3400,2.21,5709162.0
348370,엔켐,294500,-6500,-2.16,5700899.0
22100,포스코DX,37550,1100,3.02,5708904.0
11790,SKC,148000,-1500,-1.0,5604508.0
10120,LS ELECTRIC,190200,-16800,-8.12,5706000.0
241560,두산밥캣,54300,-1200,-2.16,5443530.0
161390,한국타이어앤테크놀로지,43550,-100,-0.23,5394759.0
251270,넷마블,61200,0,0.0,5260354.0
5070,코스모신소재,164700,5900,3.72,5354522.0
267250,HD현대,67000,-2000,-2.9,5292537.0
47810,한국항공우주,51000,-900,-1.73,4971230.0
97950,CJ제일제당,339000,-4500,-1.31,5103369.0
1570,금양,85400,3400,4.15,4957473.0
9830,한화솔루션,29450,-250,-0.84,5062235.0
34220,LG디스플레이,10120,0,0.0,5060000.0
6260,LS,149900,-13900,-8.49,4826780.0
11170,롯데케미칼,114200,3100,2.79,4884953.0
28050,삼성E&A,23250,-400,-1.69,4557000.0
180640,한진칼,66800,-400,-0.6,4459720.0
29780,삼성카드,38750,0,0.0,4489532.0
3230,삼양식품,581000,36000,6.61,4376682.0
21240,코웨이,56500,-200,-0.35,4169678.0
