종목코드,종목명,종가,대비,등락률,상장시가총액
5930,삼성전자,81200,1400,1.75,484746343.0
660,SK하이닉스,233500,-1000,-0.43,169988552.0
373220,LG에너지솔루션,343000,12000,3.63,80262000.0
5380,현대차,286500,3500,1.24,59997739.0
207940,삼성바이오로직스,755000,15000,2.03,53736370.0
270,기아,132300,1300,0.99,52901269.0
68270,셀트리온,183400,4300,2.4,39796557.0
105560,KB금융,78900,1500,1.94,31837024.0
5490,POSCO홀딩스,373000,5000,1.36,31545069.0
35420,NAVER,167900,1100,0.66,27268403.0
6400,삼성SDI,392500,17500,4.67,26990078.0
51910,LG화학,359500,8000,2.28,25377947.0
28260,삼성물산,135400,4000,3.04,24071968.0
55550,신한지주,46350,650,1.42,23610375.0
12330,현대모비스,242000,6500,2.76,22504813.0
3670,포스코퓨처엠,267500,9000,3.48,20721411.0
35720,카카오,42800,500,1.18,18977318.0
247540,에코프로비엠,194100,2500,1.3,18983241.0
66570,LG전자,108000,6200,6.09,17673964.0
32830,삼성생명,87400,3400,4.05,17480000.0
42700,한미반도체,177000,-2500,-1.39,17167873.0
86790,하나금융지주,59000,600,1.03,17249039.0
810,삼성화재,344500,10500,3.14,16320631.0
138040,메리츠금융지주,76700,600,0.79,14628233.0
259960,크래프톤,290000,13500,4.88,13887579.0
196170,알테오젠,255000,-18500,-6.76,13552875.0
34020,두산에너빌리티,21150,1430,7.25,13547868.0
402340,SK스퀘어,98500,5100,5.46,13272871.0
11200,HMM,18510,580,3.23,13124321.0
15760,한국전력,20100,260,1.31,12903478.0
86520,에코프로,96100,2000,2.13,12794594.0
12450,한화에어로스페이스,251000,18500,7.96,12708130.0
3550,LG,81700,2200,2.77,12851491.0
329180,HD현대중공업,138800,5200,3.89,12321709.0
34730,SK,167100,-1900,-1.12,12231441.0
18260,삼성에스디에스,151300,2000,1.34,11707261.0
9150,삼성전기,152000,400,0.26,11353442.0
33780,KT&G,86400,-100,-0.12,11259864.0
17670,SK텔레콤,51200,-300,-0.58,10997251.0
47050,포스코인터내셔널,62100,-4500,-6.76,10924805.0
267260,HD현대일렉트릭,295000,5500,1.9,10633905.0
316140,우리금융지주,14140,20,0.14,10500244.0
24110,기업은행,13390,80,0.6,10677532.0
9540,HD한국조선해양,145700,7100,5.12,10311643.0
10130,고려아연,496000,7500,1.54,10268828.0
90430,아모레퍼시픽,178400,-3200,-1.76,10435108.0
323410,카카오뱅크,21100,150,0.72,10063141.0
42660,한화오션,33100,1250,3.92,10140480.0
96770,SK이노베이션,104700,1600,1.55,10023516.0
30200,KT,36400,100,0.28,9173589.0
28300,HLB,63400,600,0.96,8295596.0
352820,하이브,200500,600,0.3,8351245.0
86280,현대글로비스,214000,11500,5.68,8025000.0
10140,삼성중공업,9050,190,2.14,7964000.0
3490,대한항공,21550,-200,-0.92,7935155.0
10950,S-Oil,67900,1400,2.11,7644372.0
450080,에코프로머티,108300,5600,5.45,7471099.0
5830,DB손해보험,106200,2800,2.71,7518960.0
11790,SKC,182500,500,0.27,6910964.0
22100,포스코DX,40250,-250,-0.62,6119398.0
11070,LG이노텍,265000,1500,0.57,6271783.0
100,유한양행,76200,600,0.79,6111931.0
326030,SK바이오팜,77400,500,0.65,6061446.0
51900,LG생활건강,381500,-7000,-1.8,5958342.0
97950,CJ제일제당,396000,-500,-0.13,5961458.0
161390,한국타이어앤테크놀로지,47000,650,1.4,5822128.0
10120,LS ELECTRIC,194500,-7000,-3.47,5835000.0
66970,엘앤에프,153200,-200,-0.13,5560354.0
348370,엔켐,271000,1500,0.56,5509578.0
267250,HD현대,70000,1700,2.49,5529516.0
47810,한국항공우주,53900,700,1.32,5253908.0
241560,두산밥캣,53000,-300,-0.56,5313206.0
9830,한화솔루션,30350,700,2.36,5216938.0
34220,LG디스플레이,10610,490,4.84,5305000.0
180640,한진칼,74600,800,1.08,4980466.0
454910,두산로보틱스,78700,-6200,-7.3,5101332.0
3230,삼양식품,673000,-39000,-5.48,5069719.0
36460,한국가스공사,55800,0,0.0,5151065.0
5070,코스모신소재,155300,-800,-0.51,5048920.0
1570,금양,84800,-300,-0.35,4922643.0
11170,롯데케미칼,112300,2300,2.09,4803680.0
6260,LS,141100,-700,-0.49,4543420.0
251270,넷마블,54500,-900,-1.62,4684466.0
79550,LIG넥스원,211000,10500,5.24,4642000.0
64350,현대로템,40900,700,1.74,4463920.0
28050,삼성E&A,22250,300,1.37,4361000.0
6800,미래에셋증권,7130,110,1.57,4244606.0
32640,LG유플러스,9770,-160,-1.61,4265693.0
29780,삼성카드,36900,50,0.14,4275193.0
11780,금호석유,150300,5300,3.66,4159204.0
36570,엔씨소프트,189900,6000,3.26,4169069.0
78930,GS,44250,700,1.61,4111505.0
307950,현대오토에버,156000,-5700,-3.53,4278141.0
58470,리노공업,260500,-1500,-0.57,3970637.0
272210,한화시스템,20700,-1000,-4.61,3910631.0
5940,NH투자증권,12340,10,0.08,4041255.0
302440,SK바이오사이언스,50600,100,0.2,3887484.0
68760,셀트리온제약,94600,2700,2.94,3935043.0
21240,코웨이,55200,0,0.0,4073739.0
4020,현대제철,28950,300,1.05,3863255.0
250,삼천당제약,163800,22300,15.76,3842334.0
150,두산,221500,-4000,-1.77,3660029.0
71050,한국금융지주,67000,0,0.0,3733641.0
271560,오리온,95300,-5600,-5.55,3767793.0
377300,카카오페이,28250,0,0.0,3801208.0
214150,클래시스,55300,3500,6.76,3539173.0
720,현대건설,32050,100,0.31,3568952.0
128940,한미약품,281000,1000,0.36,3599888.0
7660,이수페타시스,54600,-1500,-2.67,3453254.0
1040,CJ,124800,-3600,-2.8,3641289.0
277810,레인보우로보틱스,165700,-2300,-1.37,3214556.0
298040,효성중공업,364500,-11000,-2.93,3398798.0
16360,삼성증권,37900,750,2.02,3384470.0
403870,HPSP,41150,2700,7.02,3412740.0
4370,농심,523000,-37000,-6.61,3181222.0
10620,HD현대미포,79500,2300,2.98,3175401.0
361610,SK아이이테크놀로지,43950,900,2.09,3133529.0
39490,키움증권,121700,-600,-0.49,3106600.0
35250,강원랜드,14420,-80,-0.55,3085022.0
145020,휴젤,232000,3000,1.31,2787223.0
2790,아모레G,34300,-150,-0.44,2828316.0
1450,현대해상,31950,-250,-0.78,2856330.0
1440,대한전선,15700,-90,-0.57,2927223.0
263750,펄어비스,41650,-1800,-4.14,2675923.0
4990,롯데지주,24750,150,0.61,2596504.0
18880,한온시스템,5020,0,0.0,2679676.0
175330,JB금융지주,13950,410,3.03,2721411.0
52690,한전기술,70300,1600,2.33,2686866.0
138930,BNK금융지주,8030,80,1.01,2586370.0
20150,롯데에너지머티리얼즈,55700,-1600,-2.79,2568374.0
141080,리가켐바이오,67800,1900,2.88,2479266.0
357780,솔브레인,315500,7000,2.27,2454138.0
383220,F&F,65100,0,0.0,2493791.0
81660,휠라홀딩스,40000,-150,-0.37,2403834.0
88350,한화생명,2910,45,1.57,2527422.0
2380,KCC,280000,3000,1.08,2488212.0
5290,동진쎄미켐,42850,650,1.54,2203111.0
39030,이오테크닉스,182900,-5400,-2.87,2253246.0
78600,대주전자재료,143000,-4900,-3.31,2213725.0
120,CJ대한통운,98900,300,0.3,2256141.0
7070,GS리테일,21350,-50,-0.23,2235728.0
204320,HL만도,45250,900,2.03,2124810.0
8930,한미사이언스,31650,450,1.44,2164593.0
12750,에스원,58700,1600,2.8,2230552.0
14680,한솔케미칼,185900,100,0.05,2107213.0
28670,팬오션,4065,65,1.63,2173025.0
192820,코스맥스,187100,-1300,-0.69,2123493.0
8770,호텔신라,55300,-200,-0.36,2170421.0
35760,CJ ENM,86400,3000,3.6,1894679.0
35900,JYP Ent.,56200,-700,-1.23,1996926.0
41510,에스엠,80800,-500,-0.62,1906033.0
89030,테크윙,51600,1900,3.82,1927448.0
137400,피엔티,84500,-300,-0.35,1921631.0
282330,BGF리테일,111300,-200,-0.18,1923699.0
990,DB하이텍,45850,450,0.99,2035675.0
