종목코드,종목명,종가,대비,등락률,상장시가총액
5930,삼성전자,76500,1300,1.73,456688365.0
660,SK하이닉스,215000,2500,1.18,156520508.0
5380,현대차,270000,-1000,-0.37,56542372.0
207940,삼성바이오로직스,742000,2000,0.27,52811108.0
270,기아,122500,500,0.41,48982656.0
68270,셀트리온,187600,-5000,-2.6,40707929.0
105560,KB금융,79100,700,0.89,31917726.0
5490,POSCO홀딩스,377000,-3000,-0.79,31883354.0
35420,NAVER,168400,-1800,-1.06,27349607.0
6400,삼성SDI,393500,1000,0.25,27058843.0
51910,LG화학,371500,-3500,-0.93,26225055.0
55550,신한지주,47800,1600,3.46,24348996.0
28260,삼성물산,135500,1100,0.82,24089746.0
3670,포스코퓨처엠,280500,-5500,-1.92,21728433.0
12330,현대모비스,221000,2000,0.91,20697776.0
247540,에코프로비엠,209500,-4000,-1.87,20489382.0
35720,카카오,43050,-100,-0.23,19088167.0
86790,하나금융지주,60300,600,1.01,17629103.0
32830,삼성생명,84900,1100,1.31,16980000.0
42700,한미반도체,173900,14600,9.17,16867193.0
66570,LG전자,100600,2400,2.44,16462970.0
810,삼성화재,334500,0,0.0,15846883.0
196170,알테오젠,276000,-7500,-2.65,14668994.0
138040,메리츠금융지주,74200,400,0.54,14151432.0
34730,SK,188300,6900,3.8,13783245.0
86520,에코프로,101300,-1800,-1.75,13486914.0
3550,LG,83000,3200,4.01,13055982.0
15760,한국전력,19830,30,0.15,12730148.0
259960,크래프톤,265000,9500,3.72,12690374.0
34020,두산에너빌리티,20000,840,4.38,12811223.0
402340,SK스퀘어,89800,1700,1.93,12100546.0
11200,HMM,17100,-400,-2.29,12124575.0
18260,삼성에스디에스,154800,-800,-0.51,11978083.0
329180,HD현대중공업,130000,300,0.23,11540505.0
33780,KT&G,86500,0,0.0,11272896.0
9150,삼성전기,151200,1500,1.0,11293687.0
90430,아모레퍼시픽,191700,13600,7.64,11213062.0
17670,SK텔레콤,51300,200,0.39,11018730.0
323410,카카오뱅크,22500,150,0.67,10730838.0
12450,한화에어로스페이스,212000,2000,0.95,10733560.0
24110,기업은행,13380,-30,-0.22,10669558.0
316140,우리금융지주,14180,80,0.57,10529947.0
10130,고려아연,491000,-7000,-1.41,10165312.0
96770,SK이노베이션,104200,600,0.58,9975648.0
42660,한화오션,31900,1550,5.11,9772849.0
47050,포스코인터내셔널,54700,1000,1.86,9622977.0
9540,HD한국조선해양,133400,-300,-0.22,9441134.0
267260,HD현대일렉트릭,263500,-9000,-3.3,9498420.0
30200,KT,36800,0,0.0,9274398.0
352820,하이브,199100,1100,0.56,8292933.0
3490,대한항공,22250,100,0.45,8192910.0
28300,HLB,60600,2100,3.59,7929229.0
10140,삼성중공업,9140,-80,-0.87,8043200.0
10950,S-Oil,67000,600,0.9,7543047.0
5830,DB손해보험,103000,-2100,-2.0,7292400.0
86280,현대글로비스,181000,-3000,-1.63,6787500.0
51900,LG생활건강,403500,2000,0.5,6301942.0
11790,SKC,169600,3300,1.98,6422463.0
326030,SK바이오팜,79800,-500,-0.62,6249397.0
22100,포스코DX,41050,550,1.36,6241026.0
11070,LG이노텍,251000,21500,9.37,5940444.0
100,유한양행,74300,-1500,-1.98,5959533.0
66970,엘앤에프,165800,1000,0.61,6017668.0
9830,한화솔루션,33900,1550,4.79,5827157.0
267250,HD현대,69400,300,0.43,5482120.0
161390,한국타이어앤테크놀로지,45000,150,0.33,5574378.0
10120,LS ELECTRIC,187400,-7400,-3.8,5622000.0
5070,코스모신소재,172200,1400,0.82,5598352.0
97950,CJ제일제당,374500,12000,3.31,5637793.0
241560,두산밥캣,54400,1600,3.03,5453555.0
1570,금양,90600,1000,1.12,5259333.0
348370,엔켐,279000,-7000,-2.45,5400851.0
11170,롯데케미칼,120200,400,0.33,5141605.0
34220,LG디스플레이,10350,270,2.68,5175000.0
180640,한진칼,73000,3700,5.34,4873646.0
251270,넷마블,57400,1300,2.32,4933731.0
47810,한국항공우주,51200,-300,-0.58,4990725.0
6260,LS,143700,-2900,-1.98,4627140.0
29780,삼성카드,38850,-100,-0.26,4501118.0
28050,삼성E&A,23000,700,3.14,4508000.0
3230,삼양식품,607000,17000,2.88,4572540.0
6800,미래에셋증권,7140,70,0.99,4250559.0
11780,금호석유,152900,1900,1.26,4231153.0
36460,한국가스공사,45800,1800,4.09,4227935.0
32640,LG유플러스,9740,20,0.21,4252595.0
58470,리노공업,265000,5000,1.92,4039228.0
21240,코웨이,55500,1000,1.83,4095879.0
307950,현대오토에버,147300,300,0.2,4039553.0
78930,GS,43300,50,0.12,4023236.0
36570,엔씨소프트,185900,-1100,-0.59,4081253.0
64350,현대로템,37500,-250,-0.66,4092836.0
377300,카카오페이,30100,-500,-1.63,4049306.0
5940,NH투자증권,11930,30,0.25,3906983.0
4020,현대제철,28900,300,1.05,3856583.0
68760,셀트리온제약,95200,1700,1.82,3960001.0
302440,SK바이오사이언스,51800,500,0.97,3979677.0
271560,오리온,100200,3000,3.09,3961520.0
1040,CJ,130600,-1400,-1.06,3810516.0
